run_id,input_generation,analysis_group,task,model,segment_dimension,segment_value,class_label,expected_label,predicted_label,metric,value,support,record_id,text,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest
github-31966236667,1,aggregate_metrics,sentiment,tfidf_logistic,,,,,,precision_macro,0.9604475975565238,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,sentiment,tfidf_logistic,,,,,,recall_macro,0.9602941176470589,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,sentiment,tfidf_logistic,,,,,,weighted_f1,0.9603089371645038,2040,,,,,,,,,,
github-31966236667,1,model_delta,sentiment,lstm_minus_tfidf_logistic,,,,,,accuracy,0.033333333333333326,2040,,,,,,,,,,
github-31966236667,1,model_delta,sentiment,lstm_minus_tfidf_logistic,,,,,,brier_score,-0.1365975867137787,2040,,,,,,,,,,
github-31966236667,1,model_delta,sentiment,lstm_minus_tfidf_logistic,,,,,,log_loss,-0.30177279651381045,2040,,,,,,,,,,
github-31966236667,1,model_delta,sentiment,lstm_minus_tfidf_logistic,,,,,,macro_f1,0.03331631201537244,2040,,,,,,,,,,
github-31966236667,1,model_delta,sentiment,lstm_minus_tfidf_logistic,,,,,,weighted_f1,0.03331631201537233,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,accuracy,0.917156862745098,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,brier_score,0.1277399532126046,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,expected_calibration_error,0.04082554734872945,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,log_loss,0.2981514188156584,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,macro_f1,0.9168657045177829,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,precision_macro,0.9195480661332868,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,recall_macro,0.9171568627450981,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,lstm,,,,,,weighted_f1,0.9168657045177829,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,accuracy,0.9450980392156862,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,brier_score,0.2756680517963869,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,expected_calibration_error,0.36063663957087533,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,log_loss,0.5900762443830625,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,macro_f1,0.9450817965930602,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,precision_macro,0.9453197050033716,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,recall_macro,0.9450980392156862,2040,,,,,,,,,,
github-31966236667,1,aggregate_metrics,topic,tfidf_logistic,,,,,,weighted_f1,0.9450817965930602,2040,,,,,,,,,,
github-31966236667,1,model_delta,topic,lstm_minus_tfidf_logistic,,,,,,accuracy,-0.027941176470588247,2040,,,,,,,,,,
github-31966236667,1,model_delta,topic,lstm_minus_tfidf_logistic,,,,,,brier_score,-0.14792809858378234,2040,,,,,,,,,,
github-31966236667,1,model_delta,topic,lstm_minus_tfidf_logistic,,,,,,log_loss,-0.2919248255674041,2040,,,,,,,,,,
github-31966236667,1,model_delta,topic,lstm_minus_tfidf_logistic,,,,,,macro_f1,-0.02821609207527731,2040,,,,,,,,,,
github-31966236667,1,model_delta,topic,lstm_minus_tfidf_logistic,,,,,,weighted_f1,-0.02821609207527731,2040,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,flagprofanity,0,,,,share,0.7647058823529411,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,accuracy,0.9923076923076923,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,brier_score,0.012055085222177575,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,expected_calibration_error,0.00333249500751108,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,log_loss,0.028427331506184754,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,macro_f1,0.9923051416412217,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,precision_macro,0.992325738283185,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,recall_macro,0.9923076923076923,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,0,,,,weighted_f1,0.9923051416412217,1560,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,flagprofanity,1,,,,share,0.23529411764705882,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,accuracy,0.9979166666666667,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,brier_score,0.004168629529561818,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,expected_calibration_error,0.0019718274649142,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,log_loss,0.020774575688407085,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,macro_f1,0.997916646321416,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,precision_macro,0.9979296066252589,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,recall_macro,0.9979166666666667,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,flagprofanity,1,,,,weighted_f1,0.9979166463214159,480,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,goldtest,0,,,,share,0.7647058823529411,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,accuracy,0.9948717948717949,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,brier_score,0.008194068963355419,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,expected_calibration_error,0.0035907377620151525,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,log_loss,0.02103526445261459,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,macro_f1,0.9948674077946618,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,precision_macro,0.9948888357504299,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,recall_macro,0.9948717948717949,1560,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,0,,,,weighted_f1,0.9948674077946617,1560,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,goldtest,1,,,,share,0.23529411764705882,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,accuracy,0.9895833333333334,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,brier_score,0.016716932370733826,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,expected_calibration_error,0.004207400626325577,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,log_loss,0.044798793612510115,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,macro_f1,0.9895693506875936,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,precision_macro,0.9897242439253642,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,recall_macro,0.9895833333333334,480,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,goldtest,1,,,,weighted_f1,0.9895693506875937,480,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasemoji,0,,,,share,0.7941176470588235,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,accuracy,0.9938271604938271,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,brier_score,0.009657573441750585,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,expected_calibration_error,0.0027427686610340582,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,log_loss,0.02221260631098702,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,macro_f1,0.9938259772208112,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,precision_macro,0.993838381077338,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,recall_macro,0.9938271604938271,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,0,,,,weighted_f1,0.9938259772208112,1620,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasemoji,1,,,,share,0.20588235294117646,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,accuracy,0.9928571428571429,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,brier_score,0.012289538440835104,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,expected_calibration_error,0.003997967165664405,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,log_loss,0.04365240775305867,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,macro_f1,0.9928485786079633,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,precision_macro,0.992856899890422,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,recall_macro,0.9928571428571429,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasemoji,1,,,,weighted_f1,0.9928485786079633,420,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasslang,0,,,,share,0.7941176470588235,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,accuracy,0.9938271604938271,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,brier_score,0.009376979993963306,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,expected_calibration_error,0.002830121412340761,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,log_loss,0.02067521151867579,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,macro_f1,0.9938236977708733,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,precision_macro,0.9938304565870232,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,recall_macro,0.9938271604938271,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,0,,,,weighted_f1,0.9938236977708733,1620,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasslang,1,,,,share,0.20588235294117646,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,accuracy,0.9928571428571429,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,brier_score,0.01337182745372889,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,expected_calibration_error,0.004202645570268107,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,log_loss,0.049582359094830566,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,macro_f1,0.9928395858824941,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,precision_macro,0.9929410981253954,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,recall_macro,0.9928571428571429,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasslang,1,,,,weighted_f1,0.9928395858824941,420,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasspellingerror,0,,,,share,0.7941176470588235,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,accuracy,0.9944444444444445,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,brier_score,0.008292996990843616,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,expected_calibration_error,0.0027180528505398966,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,log_loss,0.020671818936989866,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,macro_f1,0.9944438295351429,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,precision_macro,0.9944579512014727,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,recall_macro,0.9944444444444445,1620,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,0,,,,weighted_f1,0.994443829535143,1620,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,hasspellingerror,1,,,,share,0.20588235294117646,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,accuracy,0.9904761904761905,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,brier_score,0.01755290475147627,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,expected_calibration_error,0.007941061794984956,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,log_loss,0.0495954447670477,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,macro_f1,0.9904588784488423,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,precision_macro,0.9904923424812416,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,recall_macro,0.9904761904761905,420,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,hasspellingerror,1,,,,weighted_f1,0.9904588784488424,420,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,length_class,long,,,,share,0.49607843137254903,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,accuracy,0.9960474308300395,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,brier_score,0.006702380102656344,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,expected_calibration_error,0.003510207823762649,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,log_loss,0.023928765460679353,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,macro_f1,0.995964970401673,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,precision_macro,0.9960102640220062,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,recall_macro,0.9959287246246696,1012,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,long,,,,weighted_f1,0.9960443460795166,1012,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,length_class,medium,,,,share,0.4985294117647059,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,accuracy,0.992133726647001,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,brier_score,0.012276471163657267,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,expected_calibration_error,0.007331257324786484,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,log_loss,0.027191116546056753,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,macro_f1,0.9920954532851279,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,precision_macro,0.9919609413306075,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,recall_macro,0.9922692990571659,1017,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,medium,,,,weighted_f1,0.9921379679658846,1017,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,length_class,short,,,,share,0.005392156862745098,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,accuracy,0.9090909090909091,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,brier_score,0.13989957122354826,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,expected_calibration_error,0.07988670103049506,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,log_loss,0.22265066423058144,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,macro_f1,0.9153439153439153,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,precision_macro,0.9166666666666666,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,recall_macro,0.9333333333333332,11,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,length_class,short,,,,weighted_f1,0.9105339105339105,11,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,linguistic_level,advanced,,,,share,0.2,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,accuracy,0.9975490196078431,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,brier_score,0.006223908415230155,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,expected_calibration_error,0.007022723607995858,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,log_loss,0.01110162642641132,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,macro_f1,0.9975489864788757,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,precision_macro,0.9975669099756691,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,recall_macro,0.9975490196078431,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,advanced,,,,weighted_f1,0.9975489864788757,408,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,linguistic_level,informal,,,,share,0.2,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,accuracy,0.9975490196078431,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,brier_score,0.005767163749020243,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,expected_calibration_error,0.002165033294245353,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,log_loss,0.02711910885103042,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,macro_f1,0.9975489864788757,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,precision_macro,0.9975669099756691,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,recall_macro,0.9975490196078431,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,informal,,,,weighted_f1,0.9975489864788757,408,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,linguistic_level,limited,,,,share,0.2,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,accuracy,0.9901960784313726,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,brier_score,0.014057594640651278,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,expected_calibration_error,0.004075175686376849,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,log_loss,0.04285083539126669,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,macro_f1,0.9901951838525204,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,precision_macro,0.9903547750035266,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,recall_macro,0.9901960784313726,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,limited,,,,weighted_f1,0.9901951838525204,408,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,linguistic_level,standard,,,,share,0.2,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,accuracy,0.9901960784313726,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,brier_score,0.014804114625405904,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,expected_calibration_error,0.008036493208694854,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,log_loss,0.027510548039063814,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,macro_f1,0.9901868361749312,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,precision_macro,0.9902308105206656,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,recall_macro,0.9901960784313726,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,standard,,,,weighted_f1,0.9901868361749312,408,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,linguistic_level,technical,,,,share,0.2,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,accuracy,0.9926470588235294,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,brier_score,0.010144461512797055,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,expected_calibration_error,0.007214260197093741,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,log_loss,0.02455129668458958,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,macro_f1,0.9926470588235294,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,precision_macro,0.9926470588235294,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,recall_macro,0.9926470588235294,408,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,linguistic_level,technical,,,,weighted_f1,0.9926470588235294,408,,,,,,,,,,
github-31966236667,1,segment_composition,sentiment,lstm,mixed_sentiment,0,,,,share,0.8823529411764706,1800,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,mixed_sentiment,0,,,,accuracy,0.995,1800,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,mixed_sentiment,0,,,,brier_score,0.00750586153043803,1800,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,mixed_sentiment,0,,,,expected_calibration_error,0.0036388266875021173,1800,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,mixed_sentiment,0,,,,log_loss,0.014616423699316147,1800,,,,,,,,,,
github-31966236667,1,segment_metrics,sentiment,lstm,mixed_sentiment,0,,,,macro_f1,0.9950004344522215,1800,,,,,,,,,,
